identifier	abstract	labels
fb2e93e52cc5be4b1a3eadca580a54163b8a2242694c745a05fc8dd05b2ee3ee	 La coagulopathie aiguë du traumatisé (CAT) est une pathologie fréquente, grave et dont le diagnostic clinique reste peu aisé. Elle constitue ainsi un véritable challenge dans la prise en charge des patients polytraumatisés. En situation d’urgence, la gestion de la CAT peut amener le praticien à administrer des produits sanguins «à l’aveugle», c’est-à-dire sans monitoring fiable à l’appui. Ceci expose à un risque d’usage de produits sanguins inadaptés, par défaut ou par excès, exposant ainsi le patient à un manque de correction ou aux effets secondaires liés à une administration inutile. Ceci est d’autant plus regrettable à une époque où les stocks des banques de sang deviennent de plus en plus préoccupants. La gestion adéquate de la CAT constitue ainsi un enjeu de santé publique. Dans cet article, nous proposons de décrire l’usage de la technique viscoélastique par thromboélastométrie (ROTEM®) afin de guider, plus efficacement, l’usage des produits sanguins. 	etiology
68c3ad6b6f99f5fa61cd3c371d899e773c5f7323ac74eeb5a26ba2278cc11a2e	 Définir les caractéristiques des brûlures liées à la cuisine chez les enfants, et signalées au Registre des brûlures de l'Organisation mondiale de la Santé. Le 1er février 2021, nous avons téléchargé les données du Registre mondial des brûlures concernant les caractéristiques démographiques et cliniques des patients âgés de moins de 19 ans. Nous avons employé un modèle de régression multivariée afin d'identifier les facteurs de risque permettant de prédire la mortalité et la surface corporelle totale touchée par les brûlures. Sur les 2957 patients pédiatriques présentant des brûlures, 974 avaient subi des accidents domestiques liés à la cuisine (32,9%). Cela concernait plus de garçons (532 patients; 54,6%) que de filles et des enfants de 2 ans ou moins (489 patients; 50,2%). Le contact accidentel et le pétrole liquide sont à l'origine de la majorité des brûlures (729 patients; 74,8% et 293 patients; 30,1%, respectivement). Les brûlures de contact dues à des explosions (odds ratio, OR: 2.8 ; intervalle de confiance de 95%, IC: 1,4–5,7) ou les incendies dans l'espace dédié à la cuisine (OR: 3,0; IC de 95%: 1,3–6,8), ainsi que les combustibles de cuisson tels que le bois (OR: 2,2; IC de 95%: 1,3–3,4), le kérosène (OR: 1,9; IC de 95%: 1,0–3,6) ou le gaz naturel (OR: 1,5; IC de 95%: 1,0–2,2) allaient de pair avec de plus vastes surfaces corporelles affectées. La mortalité était causée par des explosions (OR: 7,5; IC de 95%: 2,2–25,9) et des incendies dans l'espace dédié à la cuisine (OR: 6,9; IC de 95%: 1,9–25,7), ainsi que des combustibles comme le charbon (OR: 4,6; IC de 95%: 2,0-10,5), le kérosène (OR: 3,9; IC de 95%: 1,4–10,8), le gaz naturel (OR: 3,0; IC de 95%: 1,5–6,1) ou le bois (OR: 2,8; IC de 95%: 1,1-7,1). Des actions préventives pour éviter les explosions, les incendies dans les espaces dédiés à la cuisine et les combustibles de cuisson dangereux devraient être menées afin de diminuer la morbidité et la mortalité qu'engendrent les brûlures liées à la cuisine. 	etiology
3704a225a7b6446bc59dc8239ea0602e9c9c616c6ba056b8fd3fe802b7a0470e	 La stéréotaxie extracrânienne est une nouvelle technique de radiation qui prend avantage des améliorations effectuées dans la planification radiothérapeutique, la modulation de l'intensité ainsi que de l'imagerie. L'utilisation de la stéréotaxie extracrânienne permet de réduire la durée de la radiothérapie de six semaines à quelques jours. De plus, les études prospectives phase II pour des patients ayant des cancers bronchiques non à petites cellules ont montré que l'utilisation de la stéréotaxie extracrânienne permet d'obtenir un contrôle local de la tumeur de l'ordre de 85% à 95%. L'utilisation de la stéréotaxie extracrânienne est utilisé de plus en plus pour le traitement de métastases dans le poumon, le foie, le rétropéritoine et les os. Puisque la stéréotaxie extracrânienne permet de délivrer une dose curative en seulement quelques fractions, cette technique ouvre de nouvelles perspectives pour les patients souffrant d'oligo-métastases. 	surgery|etiology
208127d7ef9629781f1393160049dead36c15f09980ba82f67c22488680fdf14	 L’obésité est une maladie chronique, complexe et récidivante. Du fait de cette complexité, la prise en charge clinique des patients affectés doit impliquer différents spécialistes, travaillant en synergie pour diagnostiquer et traiter les différentes facettes de l’obésité et de ses complications. L’organisation de cette prise en charge spécialisée devrait s’articuler autour de centres intégrés de médecine bariatrique offrant tous les traitements reconnus efficaces, qu’ils soient médicaux, chirurgicaux ou psychothérapeutiques. 	surgery
fd4adb26936d4ff001238c7ad7dc26f80ed91a94ad9ef0a47b785a018ff2cfaa	 Estimer l'efficacité des interventions visant à améliorer la santé mentale des femmes dans la période périnatale et évaluer tout effet sur la santé, la croissance et le développement de leur progéniture, dans les pays à faible et moyen revenus (PFMR). On a étudié de manière systématique sept bases de données bibliographiques électroniques pour y trouver les articles, publiés jusqu'en mai 2012, décrivant les essais contrôlés d'interventions visant à améliorer la santé mentale des femmes enceintes ou ayant récemment accouché. Les principaux résultats intéressants étaient les taux des troubles mentaux périnataux communs (TMPC), la dépression ou l'anxiété, essentiellement après l'accouchement, les mesures de la qualité de la relation mère-nourrisson, ainsi que la mesure de la santé, de la croissance et du développement cognitif du nourrisson ou de l'enfant. Une méta-analyse a été effectuée pour obtenir une mesure synthétique de l'efficacité clinique des interventions. On a identifié treize essais représentant 20 092 participants. Dans toutes les études, des agents de la santé et des travailleurs communautaires non spécialistes supervisés ont effectué les interventions qui se sont avérées plus bénéfiques que les soins de routine pour les mères et les enfants. La taille de l'effet groupé de la dépression maternelle était de −0,38 (intervalle de confiance de 95%: −0,56 à −0,21; I 2 = 79,9%). Dans les cas où ils étaient évalués, les avantages pour l'enfant comprenaient une meilleure interaction mère-enfant, un meilleur développement cognitif, une croissance supérieure, des épisodes diarrhéiques réduits et des taux accrus de vaccination. Dans les PFMR, la charge des TMPC peut être réduite par des interventions de santé mentale prises en charge par des non-spécialistes supervisés. Ces interventions bénéficient à la fois aux femmes et à leurs enfants, mais d'autres études sont nécessaires pour comprendre comment elles peuvent être élargies aux paramètres très divers qui existent dans les PFMR. 	psychology
680406bac00eb7174c2dac91822ebb98f21a912e7c168ac8c4d35656f5cd6226	 Nous rapportons le cas d’une patiente de 61 ans présentant une insuffisance cardiaque à fraction d’éjection moyennement altérée et une insuffisance mitrale modérée d’étiologie mixte (rhumatismale, toxique et ischémique). Le caractère dynamique de cette insuffisance mitrale s’est manifesté par une aggravation brutale de celle-ci lors d’un à-coup hypertensif, avec élévation de la post-charge ventriculaire gauche, menant au développement d’un œdème pulmonaire aigu. L’insuffisance mitrale dynamique est à considérer chez tout patient souffrant de dyspnée d’effort et qui présente une insuffisance mitrale considérée comme modérée dans les conditions de repos ou chez les patients présentant des œdèmes aigus du poumon à répétition sans cause évidente. L’examen de référence pour explorer le caractère dynamique d’une insuffisance mitrale est l’échographie d’effort. La prise en charge de l’insuffisance mitrale sévère peut être chirurgicale ou percutanée pour les cas à haut risque chirurgical. 	etiology
26236fa2ec32e3398e014d88d834325495e469b0a2639a035497df684bef4c96	 Cette étude rétrospective a pour but de déterminer si les patients diabétiques sont plus à risque de développer une infection urinaire en cas d’obstruction urétérale. 804 patients ayant bénéficié de la mise en place d’une sonde JJ en urgence pour une lithiase urétérale ont été sélectionnés entre le 1er janvier 2004 et le 31 décembre 2014 à la Clinique Saint Pierre d’Ottignies, à Ottignies Louvain la Neuve, Belgique. Ces patients ont été répartis en 2 groupes suivant qu’ils étaient ou non suspects d’infection urinaire associée. Dans le groupe des patients infectés, 82 patients étaient diabétiques alors qu’ils étaient 46 dans le groupe des patients sans infection urinaire. Les résultats montrent qu’il existe une différence significative entre les deux groupes en présence de diabète (p inf�rieur a 0,001). Cette étude montre un risque accru d’infection urinaire en cas d’obstruction urétérale chez les patients diabétiques. Un traitement invasif pourrait donc être envisagé plus rapidement. 	etiology
3bed1fcd83993b23c3e1181f1234aa0aa463c0c13d6cdc15924b294ddd476275	 Identification des foyers de transmission de fièvres hémorragiques virales dans la Région de la Méditerranée orientale : perspectives pour le Réseau des laboratoires travaillant sur les agents pathogènes émergents et dangereux (EDPLN). L’émergence et la réémergence des fièvres hémorragiques virales (FHV) est une préoccupation mondiale croissante. Ces fièvres sont associées à la survenue d’épidémies majeures. On estime qu’entre 51 et 101 millions de cas surviennent chaque année, dont environ 67 000 sont mortels. En 2007, 13 pays de la Région de la Méditerranée orientale ont rapporté des cas de FHV. Le principal objectif de la présente étude était d’examiner la situation épidémiologique dans la Région eu égard aux FHV afin d’obtenir des informations épidémiologiques de base pour la mise en place du Réseau des laboratoires travaillant sur les agents pathogènes émergents et dangereux (EDPLN). Une recherche documentaire a été réalisée sur les bases de données PubMed, ProMED-Mail et GIDEON. Les données fournies incluaient la charge de morbidité (cas et décès signalés), la prévalence humaine (population générale, groupes à haut risque), les vecteurs et les réservoirs. Une méthode de notation a été utilisée pour diviser les pays en quatre groupes (pays très gravement touchés, gravement touchés, moyennement touchés et faiblement touchés). Les pays très gravement touchés étaient l’Afghanistan, l’Arabie saoudite, l’Égypte, la République islamique d’Iran et le Soudan. Les pays gravement touchés étaient Djibouti, le Maroc, Oman, le Pakistan, la Tunisie et le Yémen. Les pays moyennement touchés étaient les Émirats arabes unis, l’Iraq et la Somalie. Les pays faiblement touchés étaient Bahreïn, la Jordanie, le Liban, la Libye, la Palestine, le Qatar et la République arabe syrienne. La présente étude aide à classer par ordre de priorité les pays destinés à faire partie de l’EDPLN et à répondre à des besoins spécifiques en lien avec les investigations des flambées, la surveillance et la recherche. 	virology
522cd42f1ed200d7dae24dbee5f308ff59236d4fe6fb02d26de50ee89d6c529e	 Des souris furent inoculées par voie intra-nasale à différents temps pour optimiser la stratégie de vaccination avec un nouveau vaccin candidat vivant exprimant les antigènes CP39, FimA, PtfA, et ToxA de Pasteurella multocida et F1P2 de Bordetella bronchiseptica dans un système vivant atténué de Salmonella afin de protéger contre la rhinite atrophique progressive (PAR). Soixante souris BALB/c ont été divisées également en quatre groupes. Les souris du groupe A furent vaccinées seulement à 12 semaines d’âge, les souris du groupe B ont reçu une première vaccination à 9 sem d’âge et un rappel à 12 sem d’âge, les souris du groupe C ont reçu une première vaccination à 6 sem d’âge et des rappels à 9 et 12 sem d’âge, et les souris du groupe D (groupe témoin négatif) furent inoculées par voie intra-nasale avec uniquement de la saline tamponnée stérile. Les réponses immunes humorales et mucosales des groupes A, B et C augmentèrent de manière significative comparativement à celles du groupe témoin. L’expression des cytokines interleukine-4 et interféron-γ dans les splénocytes augmenta également de manière significative. De plus, les souris du groupe B avaient significativement moins de lésions macroscopiques dans le tissu pulmonaire comparativement aux autres animaux des groupes vaccinés suite à une infection avec une souche virulente de P. multocida. Ces résultats indiquent qu’une stratégie de double vaccination intra-nasale peut optimiser la protection envers PAR.(Traduit par Docteur Serge Messier). 	genetics|microbiology|veterinary|immunology
b5930b2b16bbe0b167f8ed7bb8ab62333c6026e529c592602785d2a2a6fa0056	 Le décubitus affecte la mécanique respiratoire et l’oxygénation chez les chevaux anesthésiés. Les changements dans les pressions pleurales et abdominales qui peuvent affecter la ventilation n’ont pas été décrites dans tous les décubitus. L’objectif de la présente étude était de déterminer les effets du positionnement du patient sur la pression trans-diaphragmatique et une sélection de variables hémodynamiques. Des chevaux furent maintenus sous anesthésie intraveineuse générale totale avec supplémentation en oxygène par voie nasale. Des cathéters à ballon intra-nasal placés dans l’estomac et l’oesophage thoracique furent utilisés pour mesurer les pressions intrathoracique et gastrique chez des chevaux en position debout et des chevaux anesthésiés positionnés en décubitus latéral droit et gauche, en décubitus dorsal, en position renversée de Trendelenburg et en position de Trendelenburg. La pression trans-diaphragmatique fut calculée comme étant la différence entre les pressions gastrique et intrathoracique. Les mesures de saturation en oxygène (SpO 2 ), du rythme cardiaque, des pressions artérielles systolique, diastolique et moyenne, ainsi que le rythme respiratoire furent obtenues à toutes les 5 minutes. Lors de la comparaison avec le décubitus dorsal, la pression expiratoire gastrique est diminuée dans la position debout. La pression thoracique expiratoire est diminuée en position debout et en position renversée de Trendelenburg. La pression expiratoire trans-diaphragmatique et la SpO 2 sont diminuées en position Trendelenburg. Le rythme cardiaque est augmenté en position renversée de Trendelenburg. Les pressions artérielles systolique, diastolique et moyenne sont diminuées en position renversée de Trendelenburg et augmentées en décubitus latéral gauche et droit. Nous avons trouvé qu’il y avait de grandes variations dans les pressions respiratoires entre les chevaux et les positions et qu’elles ne sont pas prédictives de changements associés dans les variables hémodynamiques.(Traduit par Docteur Serge Messier). 	veterinary
47bc49c9d350d47e27635052fce11cab15e6f7f27cfd99aed9e8fd23b7a4b69c	 Le virus de l’hépatite E (VHE), le norovirus (NoV), et le rotavirus (RV) sont tous suspectés être des agents zoonotiques associés à une exposition aux porcs ou à la viande de porc. Les objectifs de la présente étude étaient d’estimer, dans des fermes canadiennes, la prévalence de VHE, NoV [spécifiquement le calicivirus entérique porcin (CEP)], et le RV chez des porcs en finition, et d’étudier les facteurs de risque pour la détection virale à la ferme. Les fermes ont été recrutées à l’aide des plateformes d’échantillonnage à la ferme du Programme intégré canadien de surveillance de la résistance aux antimicrobiens (PICRA) et de FoodNet Canada. Six groupes d’échantillons amalgamés de matières fécales ont été récoltés dans les fermes participantes, et un questionnaire relevant les pratiques de gestion à la ferme et les mesures de biosécurité a été complété. Les échantillons ont été analysés au moyen d’une méthode validée de réaction d’amplification en chaîne par la polymérase en temps réel (RT-PCR). Des prédicteurs de détection de l’ARN viral sur la ferme ont été modélisés à l’aide de régressions logistiques et de régressions logistiques exactes. Soixante-douze troupeaux ont été échantillonnés : 51 troupeaux du programme CRIPA (15 troupeaux échantillonnés deux fois) et 21 troupeau du programme FoodNet Canada (un troupeau échantillonné deux fois). Le VHE a été détecté dans 30/88 fermes [34,1 % (IC 95 % : 25,0 %, 44,5 %)], CEP dans 18 [20,5 % (IC 95 % : 13,4 %, 30,0 %)], et RV dans 6 fermes [6,8 % (IC 95 % : 3,2 %, 14,1 %)]. La prévalence des virus dans les fermes variait selon la province et la plate-forme d’échantillonnage. Une douche obligatoire avant l’entrée dans la porcherie et le fait de fournir des bottes aux visiteurs s’avéraient des prédicteurs significatifs ( P < 0,05) pour la détection du VHE et du CEP, respectivement, dans une analyse par régression logistique mixte à effet fixe unique. Ceci contrastait avec le fait que toutes les fermes positives pour RV fournissaient des bottes et des couvre-tout, et 5 des 6 fermes exigeaient une douche à l’entrée. Nous émettons l’hypothèse que ces mesures de biosécurité ont retardé l’âge moyen d’une infection par le RV, ce qui résultait en une association entre la détection de RV et les animaux en finition. L’acquisition de porcs en croissance de sources multiples était constamment associée avec une probabilité plus grande de détecter chaque virus.(Traduit par Docteur Serge Messier). 	veterinary|virology
c8b4da41dadfeb3ea7a4ab946f974751ce43e2538fb66a75872631921ee4d00c	 Étudier l'association entre la dépression et les résultats du traitement contre la tuberculose, la qualité de vie et le handicap en Éthiopie. L'étude a porté sur 648 adultes consécutifs traités contre la tuberculose dans 14 établissements de soins primaires. Tous ont été examinés au début du traitement (période de référence) puis au bout de 2 et 6 mois. Nous avons défini la dépression probable comme l'obtention d'un score de 10 ou plus au Questionnaire sur la santé du patient PHQ-9. Les registres sur la tuberculose ont fourni des données sur les défauts, l'échec ou la réussite des traitements ainsi que sur les décès. La qualité de vie a été évaluée au moyen d'une échelle visuelle analogique et nous avons calculé le score de handicap à l'aide de l'échelle d'évaluation du handicap (Disability Assessment Scale) de l'Organisation mondiale de la Santé. À l'aide d'une analyse de régression de Poisson multivariée, nous avons estimé l'association entre une dépression probable au début du traitement, les résultats du traitement et le décès. Une dépression non traitée au début du traitement était associée de façon indépendante avec des défauts de traitement contre la tuberculose (risque relatif ajusté, RRa: 9,09; intervalle de confiance (IC) de 95%: 6,72 à 12,30), le décès (RRa: 2,99; IC 95%: 1,54 à 5,78), une augmentation du handicap ( β : 0,83; IC 95%: 0,67 à 0,99) et une moins bonne qualité de vie ( β : −0,07; IC 95%: −0,07 à −0,06) au bout de 6 mois. Les participants souffrant probablement d'une dépression avaient un score moyen de qualité de vie inférieur à ceux n'en souffrant pas (respectivement 5,0 contre 6,0; P < 0,001) et un score de handicap médian plus élevé (respectivement 22,0 contre 14,0; P < 0,001) au bout de 6 mois. La dépression non traitée chez les personnes atteintes de tuberculose était associée à de moins bons résultats du traitement, à une moins bonne qualité de vie et à un plus grand handicap. Les professionnels de santé devraient recevoir l'aide nécessaire pour proposer une prise en charge de la dépression aux personnes atteintes de tuberculose. 	psychology
5995573e799a881fbadaec1123d3c97b4b1ae75cc95ff110d1fec502a338afd2	 Cet article examine la possibilité et la pertinence de diagnostiquer le trouble de personnalité borderline chez les adolescents. L'étiologie et les manifestations cliniques chez l'adolescent sont discutées. La prise en charge est traitée en termes de psychothérapie, pharmacologie, considérations d'hospitalisation et d'implication de la famille. 	psychology
52b63235878b30368196249275590b2f89c5cf5dbd375a7f9bc2184213f652ec	 Le syndrome de Marfan est une maladie systémique du tissu conjonctif qui se transmet de façon autosomale dominante. Elle est due à une mutation du gène codant pour la fibrilline-1, une glycoprotéine, constituant principal des microfibrilles de la matrice extra-cellullaire. La maladie touche principalement le squelette, les yeux et le système cardiovasculaire. Son expression phénotypique est variable avec des formes néonatales sévères, un tableau classique chez l’enfant ou le jeune adulte ou des lésions isolées d’un seul organe. Chez l’enfant, le phénotype évolue avec l’âge. Ainsi, le syndrome de Marfan peut n’être reconnu que tardivement, par exemple à l’occasion de manifestations de ses complications cardiovasculaires. Le cas d’un adolescent et de sa jeune sœur que nous rapportons ici illustre la variabilité phénotypique au sein d’une même famille, l’évolution des manifestations cliniques et la difficulté diagnostique chez l’enfant. 	genetics
49cce6feab66b502ae7c50857ba7a988ecaea04f232be701dea33c8dc59af904	 Génétique et épigénétique de l’obésité : les pistes pour comprendre. L’obésité est une pathologie complexe multifactorielle considérée comme une maladie des centres régulateurs du poids. La contribution de la génétique est constante mais variable selon les situations, qui comprennent les formes rares d’obésité monogénique non syndromique et syndromique (environ 5 % des obésités) et l’obésité dite polygénique (ou obésité commune) qui est la situation la plus souvent rencontrée (95 % des cas). Les facteurs environnementaux (déterminants précoces pré- et postnataux, sociétaux ou psychologiques) interagissent toujours étroitement avec les facteurs génétiques impliqués. La meilleure compréhension de ces différents acteurs devrait permettre d’aboutir dans le futur à une véritable médecine personnalisée (traitements médicamenteux ciblés selon l’anomalie génétique identifiée et/ou prise en charge globale multidisciplinaire, voire chirurgie bariatrique, selon les situations cliniques). 	genetics
d046da05029c0c1695d9126d5b99588bffc8adde021c6c5b7ec2ce2cea53ce41	 Les mécanismes de régulation de la glycosylation - Exemples d’altérations des chaînes glycanniques dans les cancers. La glycosylation est l’une des modifications essentielles des protéines et des lipides. Elle s’effectue principalement dans le réticulum endoplasmique et l’appareil de Golgi et fait appel à une machinerie moléculaire spécifique, associant plusieurs centaines de glycosyltransférases, de glycosidases, de transporteurs et de protéines régulatrices. Des modifications de la glycosylation sont retrouvées dans certaines maladies, notamment dans les cancers. Ces altérations peuvent affecter toutes les formes de glycosylation réticulaires et/ou golgiennes, et conduire à des dysfonctionnements du métabolisme cellulaire. Dans cette revue, nous présentons l’état actuel des connaissances des mécanismes de la glycosylation. Nous illustrerons, au travers d’exemples représentatifs, comment l’altération de certains de ces mécanismes de régulation peut affecter les différentes formes de glycosylation des protéines et des lipides et participer au développement des cancers. 	genetics
5b4638dc2b63be838d4fc38184c9f095787796e451ae531a27a03e28e1547824	 Concentration en métaux lourds dans des échantillons de poussière prélevés dans des salles de classe et lien avec lʹasthme infantile : étude en République islamique dʹIran. Les salles de classe constituent un environnement important pour les jeunes enfants, étant donné qu’ils passent une grande partie de leur temps dans ce lieu. La présente étude a été réalisée pour quantifier les niveaux de métaux lourds présents dans les poussières de salle de classe à Shiraz, ville du sud-ouest de la République islamique d’Iran. Le lien potentiel entre les concentrations de métaux lourds et l’asthme infantile a également été examiné. Nous avons sélectionné 32 écoles pour y prélever des échantillons de poussière dans les classes entre septembre et novembre 2016. La concentration en dix métaux lourds dans ces échantillons a été mesurée par spectrométrie d’émission optique. Le diagnostic d’asthme infantile a été posé à la fois sur la base du dossier médical de chaque élève et d’un examen réalisé par un allergologue. Les données ont été analysées à l’aide du logiciel SPSS, version 21.0. La concentration en métaux lourds dans les échantillons de poussière des salles de classe variait de 7 559 à 53 723,0 mg/kg (moyenne : 16 945,5 mg/kg) pour Fe, de 169,0 à 952,0 mg/kg (moyenne : 288,9 mg/kg) pour Mn et de 9,0 à 971,0 mg/kg (moyenne : 258,8 mg/kg) pour Pb. Nous n’avons établi aucune corrélation entre les métaux lourds présents dans la poussière des salles de classe et l’asthme infantile. Comparativement aux études menées ailleurs, les niveaux maximaux de plomb étaient supérieurs dans notre étude. L’absence de corrélation avec l’asthme infantile pourrait s’expliquer par la masse élevée des particules, qui pourrait les empêcher d’atteindre les voies respiratoires basses. Néanmoins, une attention particulière doit être portée à la réduction des hauts niveaux de métaux lourds présents dans les salles de classe de cette région. 	etiology|immunology
0c6a9303e0819d4823e40c42076f7d05dcb48fd614c741971d64d766974c7fd5	 Pendant des milliers d'années, le cacao a été une nourriture très populaire et liée à divers effets bénéfiques sur la santé. Les études d'observation et épidémiologiques pointent vers un effet bénéfique du chocolat noir sur la morbidité cardiovasculaire. Plusieurs petites études démontrent clairement une amélioration de la dysfonction endothéliale – le dysfonctionnement de la couche interne des vaisseaux – après la prise de chocolat noir, riche en flavanols. Cette dysfonction est importante, comme l'endothélium est un marqueur important de l'évolution de l'athérosclérose et un facteur pronostique important de futurs événements cardiovasculaires. Cet article vise à résumer la littérature à cet égard. 	physiology
fb14198bae9ddcc8c03714b933c46fe46ff910b0e0658b0741f3bd8e6805ecd5	 Malgré la complexité et l'hétérogénéité des troubles de l'humeur, des études de recherche clinique et fondamentale ont commencé à élucider la physiopathologie de la dépression et à identifier des antidépresseurs rapides et efficaces. Le stress et la dépression sont associés à une atrophie neuronale, caractérisée par la perte des connexions synaptiques dans les régions cérébrales limbiques et corticales impliquées dans la dépression, ce qui se manifeste en partie par une diminution de l'expression et de la fonction des facteurs de croissance, comme le facteur neurotrophique dérivé du cerveau (BDNF), dans le cortex préfrontal (CPF) et l'hippocampe. Ces altérations structurales sont difficiles à supprimer avec les antidépresseurs classiques. Cependant, d'après des études récentes, la kétamine, un antagoniste du récepteur du N-méthyl-D-aspartate (NMDA) qui induit une action antidépressive rapide chez des patients déprimés résistants au traitement, augmente rapidement la formation des synapses avec les épines dendritiques dans le CPF et s'oppose aux déficits causés par le stress chronique. Ce mécanisme intervient par désinhibition de la transmission du glutamate, aboutissant à sa stimulation rapide mais brève, suivie d'une augmentation de la libération du BDNF et d'une activation des voies de signalisation en aval, qui stimulent la formation des synapses. Un travail récent démontre que les effets antidépresseurs d'action rapide de la scopolamine, un antagoniste du récepteur muscarinique, s'associent également à une augmentation de la transmission du glutamate et de la formation des synapses. Ces résultats ont conduit à vérifier et identifier dans un modèle murin et dans des études cliniques, les produits et les cibles supplémentaires influant sur la transmission du glutamate et ayant une action antidépressive rapide. Ces études ont toutes suscité un espoir et une excitation considérables pour une nouvelle génération d'antidépresseurs rapides et efficaces. 	physiology
c03f92467813b7fadc0c85cac31fe1379b653c28bb23f8965add6073333d990a	 La santé de la peau et la beauté constituent la base du bien-être général chez l'homme. Les cosmétiques anti-âge sont utilisés pour donner une apparence saine et jeune. Parmi les différents principes actifs des cosmétiques, des antioxydants sont incorporées dans les produits anti-âge en raison de leur effet bénéfique sur la prévention et la réduction des signes de vieillissement de la peau. Ce travail vise à comprendre comment les formulations anti-âge ont évolué au cours des 7 dernières années au niveau des antioxydants purs composition. MÉTHODES: Les données ont été recueillies sur des formulations anti-âge commercialisées dans les principaux magasins et pharmacies du marché portugais. Cette étude a commencé en 2011 et a été mise à jour avec des produits mis sur le marché ou dont la composition a été renouvelée en 2013, 2015 ou 2018. RÉSULTATS: L'acide ascorbique et tocophérol et leurs dérivés sont systématiquement les antioxydants les plus utilisés dans les formulations anti-âge; ils sont suivis de la niacinamide et du palmitate de rétinol. Sept dérivés d'acide ascorbique sont actuellement utilisés pour lutter contre le vieillissement, tandis que seulement trois dérivés de tocophérol ont été identifiés dans cette étude. Plusieurs combinaisons d'antioxydants ont été systématiquement observées, principalement le tocophérol ou les dérivés de tocophérol avec d'autres antioxydants, et le tocophérol avec des dérivés de tocophérol. Nous n'avons pas identifié de nouveaux antioxydants présentant un impact majeur dans les formulations anti-âge, même si la niacinamide et le palmitate de rétinol ont vu leur utilisation augmenter de 10% en 2018. Cette perspective est pertinente pour le secteur des cosmétiques. Elle permet de mieux comprendre la formulation scientifique des cosmétiques modernes et confirme le besoin d'innover au niveau des antioxydants utilisés dans les produits anti-âge. Les cosmétiques anti-âge sont utilisés pour donner une apparence saine et jeune. Parmi les différents actifs cosmétiques, les antioxydants sont incorporés dans les produits anti-âge en raison de leurs effets bénéfiques dans la prévention et la réduction des signes du vieillissement cutané. Ce travail vise à comprendre comment les formulations anti - vieillissement ont changé au cours des 7 dernières années en ce qui concerne la composition en antioxydants purs. 	pharmacology|chemistry
ba8b63bb99017fefedf0c7ff391ee82bca3b6c417a8b9f5e6877f1825f2d12d9	 Des données probantes sur le traitement pharmacologique des déficits cognitifs dans trois troubles psychiatriques majeurs - le TDAH (trouble de l’attention et hyperactivité), la schizophrénie et la dépression - sont ici évaluées. Le méthylphénidate et la d-amphétamine, deux stimulants, sont efficaces sur le TDAH de même que l’atomoxétine, non stimulante, ce qui met en cause les effets de renforcement cognitif médiés par la noradrénaline et la dopamine. Néanmoins, les mécanismes précis sous-tendant ces effets sont mal compris. Les déficits cognitifs sont traités moins efficacement dans la schizophrénie mais des essais via de nombreux neurotransmetteurs sont à l’étude. Ce n’est que récemment que la possibilité de traiter des déficits cognitifs dans la dépression par un antidépresseur (par exemple des inhibiteurs sélectifs de la recapture de la sérotonine) et par un autre traitement médicamenteux, a été envisagée en raison d’effets confondants, et peut-être interactifs, sur l’humeur. Les perspectives transdiagnostiques sur la cognition (y compris les maladies neurodégénératives) ainsi que les améliorations dans les approches neurobiologiques, neuropsychologiques et les schémas d’essais cliniques pour l’amélioration cognitive pourraient servir les espoirs d’avancées futures dans ce domaine d’importance. 	psychology
c8a2501257bde6b6ef410f9af92a9fc210487d98fb2e584abd36615a8490652e	 Les traumatismes crâniens font partie des blessures associées au curling récréatif qui peuvent être évitées en portant des chaussures appropriées. Notre étude s’intéresse à une population de joueurs de curling et vise à décrire la fréquence des blessures, à estimer le risque de se blesser et à évaluer l’opinion des joueurs à l’égard des stratégies de prévention axées sur l’équipement. Dans le cadre d’une étude de série de cas rétrospective, nous avons fait des recherches dans le Système canadien hospitalier d’information et de recherche en prévention des traumatismes (SCHIRPT), une base de données nationale pour la surveillance des blessures, en vue d’y repérer les blessures subies au curling répertoriées entre 1993 et 2011. L’Hôpital général de Kingston et l’Hôpital Hôtel-Dieu sont les deux hôpitaux de Kingston (Ontario) qui offrent des services d’urgence et qui font partie du réseau du SCHIRPT. Pour chaque entrée trouvée, nous avons procédé à l’analyse du dossier du patient. Un sondage complémentaire a été envoyé à certaines personnes ayant subi des blessures au curling afin d’en connaître les détails et de savoir ce qu’elles pensent du port d’un équipement comme mesure de prévention. Nous avons utilisé des statistiques descriptives pour les taux et les proportions. Plus de 90 % des blessures graves au curling résultent d’une chute et 31,7 % des cas de blessures graves sont constitués de choc à la tête. Nous avons calculé que le taux de blessures graves qui nécessitent une consultation aux services d’urgence est approximativement de 0,17 pour 1 000 athlètes exposés (intervalle de confiance à 95 % : de 0,12 à 0,22). Le sondage complémentaire a été rempli par 54 % des joueurs blessés ciblés. Parmi eux, 41,3 % attribuent leur chute à l’absence de chaussures appropriées. Concernant les stratégies de prévention, 73,5 % des répondants étaient d’accord avec la suggestion du port obligatoire de chaussures spécialisées, mais seulement 8 % avec celle du port obligatoire du casque. Bien que les blessures subies au curling qui nécessitent des soins médicaux ne soient pas courantes, les traumatismes crâniens représentent une proportion importante de ces blessures. Le port obligatoire de chaussures appropriées semble constituer la mesure de prévention la plus efficace et la plus acceptable pour les joueurs. 	etiology
